0.337500	0.500000	0.145229	-0.587722	-0.102697	-0.110152	-0.000532	0.000349	0.000784	0.001801	0.000147	-0.002240	-0.001176	
0.342500	0.500000	0.140769	-0.587725	-0.099543	-0.110149	-0.000510	0.000357	0.000756	0.001780	0.000142	-0.002222	-0.001136	
0.347500	0.500000	0.136308	-0.587727	-0.096389	-0.110146	-0.000489	0.000365	0.000729	0.001759	0.000137	-0.002204	-0.001097	
0.352500	0.500000	0.131846	-0.587730	-0.093233	-0.110143	-0.000468	0.000373	0.000702	0.001738	0.000132	-0.002188	-0.001058	
0.357500	0.500000	0.127384	-0.587732	-0.090078	-0.110140	-0.000447	0.000380	0.000676	0.001719	0.000127	-0.002171	-0.001019	
0.362500	0.500000	0.122920	-0.587734	-0.086921	-0.110138	-0.000428	0.000387	0.000649	0.001700	0.000122	-0.002156	-0.000981	
0.367500	0.500000	0.118456	-0.587736	-0.083764	-0.110136	-0.000408	0.000394	0.000623	0.001682	0.000117	-0.002141	-0.000942	
0.372500	0.500000	0.113991	-0.587737	-0.080607	-0.110134	-0.000389	0.000400	0.000598	0.001665	0.000112	-0.002126	-0.000905	
0.377500	0.500000	0.109526	-0.587739	-0.077449	-0.110132	-0.000371	0.000406	0.000572	0.001648	0.000107	-0.002113	-0.000867	
0.382500	0.500000	0.105060	-0.587741	-0.074291	-0.110130	-0.000353	0.000412	0.000547	0.001633	0.000102	-0.002099	-0.000829	
0.387500	0.500000	0.100593	-0.587742	-0.071133	-0.110128	-0.000335	0.000418	0.000522	0.001617	0.000098	-0.002087	-0.000792	
0.392500	0.500000	0.096126	-0.587743	-0.067974	-0.110126	-0.000318	0.000423	0.000498	0.001603	0.000093	-0.002075	-0.000755	
0.397500	0.500000	0.091658	-0.587745	-0.064814	-0.110125	-0.000301	0.000428	0.000473	0.001589	0.000088	-0.002063	-0.000719	
0.402500	0.500000	0.087190	-0.587746	-0.061655	-0.110123	-0.000284	0.000433	0.000449	0.001576	0.000083	-0.002052	-0.000682	
0.407500	0.500000	0.082721	-0.587747	-0.058495	-0.110122	-0.000268	0.000438	0.000425	0.001564	0.000079	-0.002042	-0.000646	
0.412500	0.500000	0.078252	-0.587748	-0.055334	-0.110120	-0.000252	0.000442	0.000401	0.001552	0.000074	-0.002032	-0.000610	
0.417500	0.500000	0.073782	-0.587749	-0.052174	-0.110119	-0.000236	0.000446	0.000378	0.001541	0.000070	-0.002023	-0.000574	
0.422500	0.500000	0.069313	-0.587750	-0.049013	-0.110118	-0.000221	0.000450	0.000354	0.001531	0.000065	-0.002014	-0.000538	
0.427500	0.500000	0.064842	-0.587751	-0.045852	-0.110117	-0.000206	0.000454	0.000330	0.001521	0.000061	-0.002006	-0.000503	
0.432500	0.500000	0.060372	-0.587752	-0.042691	-0.110116	-0.000190	0.000457	0.000307	0.001512	0.000056	-0.001999	-0.000467	
0.437500	0.500000	0.055901	-0.587752	-0.039529	-0.110115	-0.000176	0.000460	0.000284	0.001504	0.000052	-0.001992	-0.000432	
0.442500	0.500000	0.051430	-0.587753	-0.036367	-0.110114	-0.000161	0.000463	0.000261	0.001496	0.000048	-0.001985	-0.000397	
0.447500	0.500000	0.046958	-0.587754	-0.033206	-0.110114	-0.000146	0.000466	0.000238	0.001489	0.000043	-0.001979	-0.000362	
0.452500	0.500000	0.042487	-0.587754	-0.030044	-0.110113	-0.000132	0.000468	0.000215	0.001483	0.000039	-0.001974	-0.000327	
0.457500	0.500000	0.038015	-0.587755	-0.026882	-0.110112	-0.000118	0.000470	0.000192	0.001477	0.000035	-0.001969	-0.000292	
0.462500	0.500000	0.033543	-0.587755	-0.023719	-0.110112	-0.000104	0.000472	0.000169	0.001472	0.000031	-0.001965	-0.000258	
0.467500	0.500000	0.029071	-0.587755	-0.020557	-0.110111	-0.000090	0.000474	0.000147	0.001468	0.000027	-0.001961	-0.000223	
0.472500	0.500000	0.024599	-0.587756	-0.017394	-0.110111	-0.000076	0.000475	0.000124	0.001464	0.000022	-0.001958	-0.000189	
0.477500	0.500000	0.020126	-0.587756	-0.014232	-0.110111	-0.000062	0.000476	0.000101	0.001461	0.000018	-0.001955	-0.000154	
0.482500	0.500000	0.015654	-0.587756	-0.011069	-0.110110	-0.000048	0.000477	0.000079	0.001458	0.000014	-0.001953	-0.000120	
0.487500	0.500000	0.011181	-0.587756	-0.007907	-0.110110	-0.000034	0.000478	0.000056	0.001456	0.000010	-0.001952	-0.000086	
0.492500	0.500000	0.006709	-0.587757	-0.004744	-0.110110	-0.000021	0.000478	0.000034	0.001455	0.000006	-0.001951	-0.000051	
0.497500	0.500000	0.002236	-0.587757	-0.001581	-0.110110	-0.000007	0.000478	0.000011	0.001454	0.000002	-0.001950	-0.000017	
